time_series_timestamp,time_series_type,time_series_data,time_series_adjusted_data,standard_error,confidence_level,prediction_interval_lower_bound,prediction_interval_upper_bound,trend,seasonal_period_yearly,seasonal_period_quarterly,seasonal_period_monthly,seasonal_period_weekly,seasonal_period_daily,holiday_effect,spikes_and_dips,step_changes,residual
2019-02-01 00:00:00.000000 UTC,history,69.0,70.792389600839826,6.9693048085843836,,,,73.60699720914927,-2.8146076083094438,,,,,,,,-1.7923896008398259
2019-03-01 00:00:00.000000 UTC,history,74.0,81.618903791509638,6.9693048085843836,,,,74.503452011650111,7.1154517798595238,,,,,,,,-7.6189037915096378
2019-04-01 00:00:00.000000 UTC,history,73.0,83.933151734617439,6.9693048085843836,,,,74.313219292673153,9.6199324419442824,,,,,,,,-10.933151734617439
2019-05-01 00:00:00.000000 UTC,history,91.0,91.090188888173429,6.9693048085843836,,,,72.466112966435531,18.624075921737898,,,,,,,,-0.0901888881734294
2019-06-01 00:00:00.000000 UTC,history,96.0,96.526793904369427,6.9693048085843836,,,,73.945814944648092,22.580978959721335,,,,,,,,-0.526793904369427
2019-07-01 00:00:00.000000 UTC,history,95.0,94.0957837397064,6.9693048085843836,,,,76.542889513296785,17.552894226409617,,,,,,,,0.90421626029359459
2019-08-01 00:00:00.000000 UTC,history,77.0,78.0425548606274,6.9693048085843836,,,,77.964984740599434,0.077570120027964845,,,,,,,,-1.0425548606274049
2019-09-01 00:00:00.000000 UTC,history,66.0,65.439094386057263,6.9693048085843836,,,,79.024886001954442,-13.585791615897184,,,,,,,,0.56090561394273664
2019-10-01 00:00:00.000000 UTC,history,66.0,65.743864121372951,6.9693048085843836,,,,79.759960007952117,-14.016095886579162,,,,,,,,0.2561358786270489
2019-11-01 00:00:00.000000 UTC,history,68.0,66.913698809399733,6.9693048085843836,,,,80.730949783489592,-13.817250974089861,,,,,,,,1.0863011906002669
2019-12-01 00:00:00.000000 UTC,history,70.0,69.641285679671427,6.9693048085843836,,,,81.4985259717208,-11.857240292049363,,,,,,,,0.35871432032857342
2020-01-01 00:00:00.000000 UTC,forecast,61.10627078830106,61.10627078830106,7.0038217902488915,0.8,52.125363649835272,70.087177926766856,82.177486561801715,-21.071215773500654,,,,,,,,
2020-02-01 00:00:00.000000 UTC,forecast,79.994591139622017,79.994591139622017,7.2018796960139921,0.8,70.7597169938586,89.22946528538543,82.501756477673979,-2.5071653380519576,,,,,,,,
2020-03-01 00:00:00.000000 UTC,forecast,90.7510437162093,90.7510437162093,7.5035270683371831,0.8,81.129371173723612,100.37271625869498,82.893056553903875,7.8579871623054176,,,,,,,,
2020-04-01 00:00:00.000000 UTC,forecast,94.1526279926265,94.1526279926265,7.5627264311632629,0.8,84.4550448978567,103.85021108739632,83.300700120620533,10.851927872005973,,,,,,,,
2020-05-01 00:00:00.000000 UTC,forecast,103.90174577302912,103.90174577302912,7.6025679698284225,0.8,94.1530744053533,113.65041714070495,83.727908047127272,20.173837725901841,,,,,,,,
2020-06-01 00:00:00.000000 UTC,forecast,108.18379459167309,108.18379459167309,7.6164141146027591,0.8,98.417368497482485,117.9502206858637,84.163464248263182,24.02033034340991,,,,,,,,
2020-07-01 00:00:00.000000 UTC,forecast,102.83390902520492,102.83390902520492,7.6241104429162627,0.8,93.0576140320102,112.61020401839963,84.60555252236324,18.228356502841677,,,,,,,,
2020-08-01 00:00:00.000000 UTC,forecast,84.477809992619626,84.477809992619626,7.6276814930885459,0.8,74.69693588948401,94.258684095755243,85.051110140792915,-0.57330014817328878,,,,,,,,
2020-09-01 00:00:00.000000 UTC,forecast,71.080921915251054,71.080921915251054,7.629685907878013,0.8,61.297477577801907,80.864366252700208,85.49900530584469,-14.418083390593639,,,,,,,,
2020-10-01 00:00:00.000000 UTC,forecast,71.089941766687673,71.089941766687673,7.63077109273502,0.8,61.305105911190132,80.8747776221852,85.948255658267016,-14.858313891579344,,,,,,,,
2020-11-01 00:00:00.000000 UTC,forecast,71.389438346103532,71.389438346103532,7.6314067855564147,0.8,61.603787350191439,81.175089342015625,86.398368620963993,-15.008930274860463,,,,,,,,
2020-12-01 00:00:00.000000 UTC,forecast,74.081880253405373,74.081880253405373,7.6317774866913171,0.8,64.295753912379084,83.868006594431662,86.848999351150923,-12.767119097745551,,,,,,,,
